"Row.names" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "#contig_id" "product_name" "kegg_entry" "kegg_definition" "kegg_module" "kegg_module_desc" "kegg_pathway" "kegg_pathway_desc" "pfam_access" "pfam_product_name" "pfam_desc" "tigrfam_access" "tigrfam_name" "tigrfam_product_name" "tigrfam_desc" "cog_access" "cog_name" "cog_function" "cog_category" "kog_access" "kog_name" "kog_function" "kog_category" "ublastp" "ublastp_desc" "tax_kingdom" "tax_phylum" "tax_class" "tax_order" "tax_family" "tax_genus" "tax_specie"
"3608" "gene-VARPA_RS18785" 20143.7243276679 2.03464605639716 0.530439782475521 3.83577198320538 0.000125170497978222 0.0185645340032165 "NC_014931.1" "MUT" "K01847" "methylmalonyl-CoA mutase" "M00373==M00376==M00741" "Ethylmalonyl pathway==3-Hydroxypropionate bi-cycle==Propanoyl-CoA metabolism, propanoyl-CoA => succinyl-CoA" "ko00280==ko00630==ko00640==ko00720==ko01100==ko01120==ko01200" "Valine, leucine and isoleucine degradation==Glyoxylate and dicarboxylate metabolism==Propanoate metabolism==Carbon fixation pathways in prokaryotes==Metabolic pathways==Microbial metabolism in diverse environments==Carbon metabolism" "PF02310.18" "B12-binding" "-" "NULL" "NULL" "NULL" "NULL" "COG1884" "Sbm" "Methylmalonyl-CoA mutase, N-terminal domain/subunit" "Lipid metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3609" "gene-VARPA_RS18790" 5279.04286501966 1.58153341650486 0.473168092431004 3.34243462694068 0.000830469144886729 0.0427585139213475 "NC_014931.1" "NULL" "NULL" "transcriptional regulator, GntR family" "NULL" "NULL" "NULL" "NULL" "PF07729.11" "FCD" "-" "NULL" "NULL" "NULL" "NULL" "COG1802" "GntR" "Transcriptional regulators" "Transcription" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3869" "gene-VARPA_RS20190" 1208.9157585741 0.377691614055542 0.109812649667818 3.43941809252444 0.000582966160069942 0.0379982019033845 "NC_014931.1" "K07486" "K07486" "transposase" "NULL" "NULL" "NULL" "NULL" "PF01548.16" "DEDD_Tnp_IS110" "-" "NULL" "NULL" "NULL" "NULL" "COG3547" "COG3547" "Transposase and inactivated derivatives" "DNA replication, recombination, and repair" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3880" "gene-VARPA_RS20245" 11281.1382664786 0.452260063740336 0.116973363445467 3.86635085474976 0.000110475973018018 0.0184863128183483 "NC_014931.1" "RP-S21, MRPS21, rpsU" "K02970" "small subunit ribosomal protein S21" "NULL" "NULL" "ko03010" "Ribosome" "PF01165.19" "Ribosomal_S21" "-" "NULL" "NULL" "NULL" "NULL" "COG0828" "RpsU" "Ribosomal protein S21" "Translation, ribosomal structure and biogenesis" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3881" "gene-VARPA_RS20250" 2073.26788388624 0.674265762459749 0.190431951640339 3.54071759834299 0.000399040437308644 0.0331699054042989 "NC_014931.1" "K09117" "K09117" "uncharacterized protein" "NULL" "NULL" "NULL" "NULL" "PF09424.9" "YqeY" "-" "NULL" "NULL" "NULL" "NULL" "COG1610" "COG1610" "Uncharacterized conserved protein" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3882" "gene-VARPA_RS20255" 1322.97126645592 0.884919750842179 0.251348263612256 3.52069172121796 0.000430422707941828 0.0336735895148256 "NC_014931.1" "NULL" "NULL" "NUDIX hydrolase" "NULL" "NULL" "NULL" "NULL" "PF00293.27" "NUDIX" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4065" "gene-VARPA_RS21210" 7112.71488229553 0.755923108599257 0.191368942243125 3.95008249373554 7.81242623215409e-05 0.0184131703416775 "NC_014931.1" "ettA" "K06020" "energy-dependent translational throttle protein EttA" "NULL" "NULL" "NULL" "NULL" "PF13304.5" "AAA_21" "-" "NULL" "NULL" "NULL" "NULL" "COG0488" "Uup" "ATPase components of ABC transporters with duplicated ATPase domains" "General function prediction only" "KOG0927" "KOG0927" "Predicted transporter (ABC superfamily)" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4087" "gene-VARPA_RS21320" 566.938165160786 1.07140070475162 0.307007436851641 3.4898200373868 0.00048334592172364 0.0363959479057901 "NC_014931.1" "GST, gst" "K00799" "glutathione S-transferase" "NULL" "NULL" "ko00480==ko00980==ko00982==ko00983==ko01100==ko01524==ko04212==ko05200==ko05204==ko05225==ko05418" "Glutathione metabolism==Metabolism of xenobiotics by cytochrome P450==Drug metabolism - cytochrome P450==Drug metabolism - other enzymes==Metabolic pathways==Platinum drug resistance==Longevity regulating pathway - worm==Pathways in cancer==Chemical carcinogenesis==Hepatocellular carcinoma==Fluid shear stress and atherosclerosis" "PF02798.19" "GST_N" "-" "NULL" "NULL" "NULL" "NULL" "COG0625" "Gst" "Glutathione S-transferase" "Posttranslational modification, protein turnover, chaperones" "KOG0406" "KOG0406" "Glutathione S-transferase" "Posttranslational modification, protein turnover, chaperones" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4103" "gene-VARPA_RS21400" 1340.43042171966 0.576835647218327 0.176236953034601 3.27306865720197 0.00106386632292892 0.0492979286871063 "NC_014931.1" "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4104" "gene-VARPA_RS21405" 2144.44487581146 0.597927359077702 0.119203641035514 5.01601590256426 5.27539641786138e-07 0.00129775008973038 "NC_014931.1" "msrA" "K07304" "peptide-methionine (S)-S-oxide reductase" "NULL" "NULL" "NULL" "NULL" "PF01625.20" "PMSR" "-" "NULL" "NULL" "NULL" "NULL" "COG0225" "MsrA" "Peptide methionine sulfoxide reductase" "Posttranslational modification, protein turnover, chaperones" "KOG1635" "KOG1635" "Peptide methionine sulfoxide reductase" "Posttranslational modification, protein turnover, chaperones" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4132" "gene-VARPA_RS21545" 595.674865272509 -0.384485396031609 0.113719620542336 -3.38099436313604 0.000722240244972175 0.0405034544147835 "NC_014931.1" "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4213" "gene-VARPA_RS22025" 4094.3337168323 -0.52382270274754 0.135081721935705 -3.87782073874409 0.000105396328728395 0.0184131703416775 "NC_014931.1" "ACSL, fadD" "K01897" "long-chain acyl-CoA synthetase" "M00086" "beta-Oxidation, acyl-CoA synthesis" "ko00061==ko00071==ko01100==ko01212==ko02024==ko03320==ko04146==ko04216==ko04714==ko04920" "Fatty acid biosynthesis==Fatty acid degradation==Metabolic pathways==Fatty acid metabolism==Quorum sensing==PPAR signaling pathway==Peroxisome==Ferroptosis==Thermogenesis==Adipocytokine signaling pathway" "PF00501.27" "AMP-binding" "-" "NULL" "NULL" "NULL" "NULL" "COG0318" "CaiC" "Acyl-CoA synthetases (AMP-forming)/AMP-acid ligases II" "Lipid metabolism / Secondary metabolites biosynthesis, transport, and catabolism" "KOG1176" "KOG1176" "Acyl-CoA synthetase" "Lipid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4316" "gene-VARPA_RS22540" 1496.71625983299 -2.06307301293927 0.540316369859056 -3.81826857009243 0.000134391575634057 0.0189382813079496 "NC_014931.1" "rfbF, rhlC" "K12990" "rhamnosyltransferase" "NULL" "NULL" "ko02024==ko02025" "Quorum sensing==Biofilm formation - Pseudomonas aeruginosa" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "COG1216" "COG1216" "Predicted glycosyltransferases" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4318" "gene-VARPA_RS22550" 3174.84498380951 -2.3869431440086 0.70986312700491 -3.36253997876987 0.000772289424092276 0.0405034544147835 "NC_014931.1" "NULL" "NULL" "glycosyltransferase, MGT family" "NULL" "NULL" "NULL" "NULL" "PF00201.17" "UDPGT" "-" "NULL" "NULL" "NULL" "NULL" "COG1819" "COG1819" "Glycosyl transferases, related to UDP-glucuronosyltransferase" "Carbohydrate transport and metabolism / Signal transduction mechanisms" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4319" "gene-VARPA_RS22555" 17986.5600814678 -2.43787646550846 0.659483034815702 -3.696647732856 0.000218465150849237 0.0230883169950141 "NC_014931.1" "dhbF" "K04780" "nonribosomal peptide synthetase DhbF" "NULL" "NULL" "ko01053" "Biosynthesis of siderophore group nonribosomal peptides" "PF00501.27" "AMP-binding" "-" "NULL" "NULL" "NULL" "NULL" "COG1020" "EntF" "Non-ribosomal peptide synthetase modules and related proteins" "Secondary metabolites biosynthesis, transport, and catabolism" "KOG1178" "KOG1178" "Non-ribosomal peptide synthetase/alpha-aminoadipate reductase and related enzymes" "Secondary metabolites biosynthesis, transport and catabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4452" "gene-VARPA_RS23245" 1027.76985846658 0.41809543836934 0.105295731730371 3.97067793251059 7.16684080577208e-05 0.0184131703416775 "NC_014931.1" "ppk2" "K22468" "polyphosphate kinase" "NULL" "NULL" "ko00190==ko03018" "Oxidative phosphorylation==RNA degradation" "PF03976.13" "PPK2" "-" "NULL" "NULL" "NULL" "NULL" "COG2326" "COG2326" "Uncharacterized conserved protein" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4539" "gene-VARPA_RS23705" 7766.21882304187 0.495166088098517 0.144178098290397 3.43440573825004 0.000593854573193087 0.0379982019033845 "NC_014931.1" "MARS, metG" "K01874" "methionyl-tRNA synthetase" "NULL" "NULL" "ko00450==ko00970==ko01100" "Selenocompound metabolism==Aminoacyl-tRNA biosynthesis==Metabolic pathways" "PF00133.21" "tRNA-synt_1" "-" "NULL" "NULL" "NULL" "NULL" "COG0143" "MetG" "Methionyl-tRNA synthetase" "Translation, ribosomal structure and biogenesis" "KOG1247" "KOG1247" "Methionyl-tRNA synthetase" "Translation, ribosomal structure and biogenesis" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4540" "gene-VARPA_RS23710" 778.688366565656 0.962668782910968 0.248482931178238 3.8741847512272 0.000106982231400849 0.0184131703416775 "NC_014931.1" "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4740" "gene-VARPA_RS24750" 4270.73450449425 0.694226122765073 0.1540124671332 4.50759692177816 6.55659829163553e-06 0.00789938962176249 "NC_014931.1" "NULL" "NULL" "domain of unknown function DUF1732" "NULL" "NULL" "NULL" "NULL" "PF08340.10" "DUF1732" "-" "NULL" "NULL" "NULL" "NULL" "COG1561" "COG1561" "Uncharacterized stress-induced protein" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4774" "gene-VARPA_RS24950" 4208.77440180631 1.06327169131888 0.300985322450513 3.53263635137457 0.00041143799405866 0.0332014030680121 "NC_014931.1" "PRPS, prsA" "K00948" "ribose-phosphate pyrophosphokinase" "M00005" "PRPP biosynthesis, ribose 5P => PRPP" "ko00030==ko00230==ko01100==ko01110==ko01120==ko01200==ko01230" "Pentose phosphate pathway==Purine metabolism==Metabolic pathways==Biosynthesis of secondary metabolites==Microbial metabolism in diverse environments==Carbon metabolism==Biosynthesis of amino acids" "PF00156.26" "Pribosyltran" "-" "NULL" "NULL" "NULL" "NULL" "COG0462" "PrsA" "Phosphoribosylpyrophosphate synthetase" "Nucleotide transport and metabolism / Amino acid transport and metabolism" "KOG1448" "KOG1448" "Ribose-phosphate pyrophosphokinase" "Nucleotide transport and metabolism, Amino acid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4935" "gene-VARPA_RS25810" 7657.06657922321 0.544100831231993 0.161631269080788 3.36630921928873 0.000761812583942172 0.0405034544147835 "NC_014931.1" "NULL" "NULL" "cytochrome c class I" "NULL" "NULL" "NULL" "NULL" "PF13442.5" "Cytochrome_CBB3" "-" "NULL" "NULL" "NULL" "NULL" "COG2863" "COG2863" "Cytochrome c553" "Energy production and conversion" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"4993" "gene-VARPA_RS26105" 1061.50584534776 0.416900503634121 0.119726135476448 3.48211776798001 0.000497464858226438 0.0365454671458057 "NC_014931.1" "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "COG1238" "COG1238" "Predicted membrane protein" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"5005" "gene-VARPA_RS26165" 2792.47693361127 0.297395266165038 0.0728438761286498 4.08263922748712 4.45271194639105e-05 0.0184131703416775 "NC_014931.1" "K07140" "K07140" "uncharacterized protein" "NULL" "NULL" "NULL" "NULL" "PF03473.16" "MOSC" "-" "NULL" "NULL" "NULL" "NULL" "COG3217" "COG3217" "Uncharacterized Fe-S protein" "General function prediction only" "KOG2362" "KOG2362" "Uncharacterized Fe-S protein" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"5057" "gene-VARPA_RS26440" 13063.2751985857 0.705674152520733 0.20135580521309 3.50461290040253 0.000457271635093754 0.0348684092380351 "NC_014931.1" "NULL" "NULL" "Peptidase M23" "NULL" "NULL" "NULL" "NULL" "PF01551.21" "Peptidase_M23" "-" "NULL" "NULL" "NULL" "NULL" "COG0739" "NlpD" "Membrane proteins related to metalloendopeptidases" "Cell envelope biogenesis, outer membrane" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"5147" "gene-VARPA_RS26895" 8761.15654722625 0.607861838289649 0.178427873153918 3.40676502804741 0.000657376937303604 0.0396003867031691 "NC_014931.1" "glyS" "K01879" "glycyl-tRNA synthetase beta chain" "NULL" "NULL" "ko00970" "Aminoacyl-tRNA biosynthesis" "PF02092.16" "tRNA_synt_2f" "-" "NULL" "NULL" "NULL" "NULL" "COG0751" "GlyS" "Glycyl-tRNA synthetase, beta subunit" "Translation, ribosomal structure and biogenesis" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"5148" "gene-VARPA_RS26900" 3057.70715739569 0.501924571066787 0.100239110169299 5.00727281216941 5.52066533919312e-07 0.00129775008973038 "NC_014931.1" "glyQ" "K01878" "glycyl-tRNA synthetase alpha chain" "NULL" "NULL" "ko00970" "Aminoacyl-tRNA biosynthesis" "PF02091.14" "tRNA-synt_2e" "-" "NULL" "NULL" "NULL" "NULL" "COG0752" "GlyQ" "Glycyl-tRNA synthetase, alpha subunit" "Translation, ribosomal structure and biogenesis" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"5152" "gene-VARPA_RS26920" 20462.9134691433 1.79767617577621 0.526581605972932 3.4138605590956 0.000640493472870432 0.0396003867031691 "NC_014931.1" "aspQ, ansB, ansA" "K05597" "glutamin-(asparagin-)ase" "NULL" "NULL" "ko00220==ko00250==ko00471==ko01100==ko01110==ko02020" "Arginine biosynthesis==Alanine, aspartate and glutamate metabolism==D-Glutamine and D-glutamate metabolism==Metabolic pathways==Biosynthesis of secondary metabolites==Two-component system" "PF00710.19" "Asparaginase" "-" "NULL" "NULL" "NULL" "NULL" "COG0252" "AnsB" "L-asparaginase/archaeal Glu-tRNAGln amidotransferase subunit D" "Amino acid transport and metabolism / Translation, ribosomal structure and biogenesis" "KOG0503" "KOG0503" "Asparaginase" "Amino acid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"5225" "gene-VARPA_RS27305" 24510.0768234954 1.79991043084722 0.548602113216885 3.28090320376808 0.0010347524894147 0.0492979286871063 "NC_014931.1" "GLUD1_2, gdhA" "K00261" "glutamate dehydrogenase (NAD(P)+)" "M00740" "Methylaspartate cycle" "ko00220==ko00250==ko00471==ko00910==ko01100==ko01120==ko01200==ko04217==ko04964" "Arginine biosynthesis==Alanine, aspartate and glutamate metabolism==D-Glutamine and D-glutamate metabolism==Nitrogen metabolism==Metabolic pathways==Microbial metabolism in diverse environments==Carbon metabolism==Necroptosis==Proximal tubule bicarbonate reclamation" "PF00208.20" "ELFV_dehydrog" "-" "NULL" "NULL" "NULL" "NULL" "COG0334" "GdhA" "Glutamate dehydrogenase/leucine dehydrogenase" "Amino acid transport and metabolism" "KOG2250" "KOG2250" "Glutamate/leucine/phenylalanine/valine dehydrogenases" "Amino acid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"5269" "gene-VARPA_RS27530" 8019.40493024142 1.30812679374242 0.396075901940605 3.3027174522185 0.000957528150733923 0.0465173353227512 "NC_014931.1" "ATPF0C, atpE" "K02110" "F-type H+-transporting ATPase subunit c" "M00157" "F-type ATPase, prokaryotes and chloroplasts" "ko00190==ko00195==ko01100" "Oxidative phosphorylation==Photosynthesis==Metabolic pathways" "PF00137.20" "ATP-synt_C" "-" "NULL" "NULL" "NULL" "NULL" "COG0636" "AtpE" "F0F1-type ATP synthase, subunit c/Archaeal/vacuolar-type H+-ATPase, subunit K" "Energy production and conversion" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"5300" "gene-VARPA_RS27705" 1438.87099204998 -0.510202019435738 0.148873848474315 -3.42707617667157 0.000610117888514562 0.0382848975042888 "NC_014931.1" "NULL" "NULL" "transmembrane protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"5350" "gene-VARPA_RS27960" 11590.0565542704 1.10820028339106 0.285090551526358 3.88718699184458 0.000101412631375951 0.0184131703416775 "NC_014931.1" "RP-S12, MRPS12, rpsL" "K02950" "small subunit ribosomal protein S12" "NULL" "NULL" "ko03010" "Ribosome" "PF00164.24" "Ribosom_S12_S23" "-" "NULL" "NULL" "NULL" "NULL" "COG0048" "RpsL" "Ribosomal protein S12" "Translation, ribosomal structure and biogenesis" "KOG1750" "KOG1750" "Mitochondrial/chloroplast ribosomal protein S12" "Translation, ribosomal structure and biogenesis" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"5496" "gene-VARPA_RS28710" 31727.2228741781 -3.21888153398304 0.956268094677172 -3.36608692886456 0.000762426773713718 0.0405034544147835 "NC_014931.1" "NULL" "NULL" "Endoribonuclease L-PSP" "NULL" "NULL" "NULL" "NULL" "PF01042.20" "Ribonuc_L-PSP" "-" "NULL" "NULL" "NULL" "NULL" "COG0251" "TdcF" "Putative translation initiation inhibitor, yjgF family" "Translation, ribosomal structure and biogenesis" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"5497" "gene-VARPA_RS28715" 21230.0413460078 -1.77080395774802 0.438749142772929 -4.03602830208716 5.43636610405527e-05 0.0184131703416775 "NC_014931.1" "NULL" "NULL" "transcriptional regulator, AraC family" "NULL" "NULL" "NULL" "NULL" "PF01965.23" "DJ-1_PfpI" "-" "NULL" "NULL" "NULL" "NULL" "COG4977" "COG4977" "Transcriptional regulator containing an amidase domain and an AraC-type DNA-binding HTH domain" "Transcription" "KOG2764" "KOG2764" "Putative transcriptional regulator DJ-1" "General function prediction only, Defense mechanisms" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"5498" "gene-VARPA_RS28720" 677.022395790822 -0.756332951886109 0.223369870856283 -3.38601150184993 0.000709164112349437 0.0405034544147835 "NC_014931.1" "NULL" "NULL" "metal-dependent phosphohydrolase HD sub domain" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"5511" "gene-VARPA_RS28790" 8960.40222044154 1.19423158617152 0.346121575969258 3.45032401643056 0.000559914089174931 0.0379982019033845 "NC_014931.1" "RP-S14, MRPS14, rpsN" "K02954" "small subunit ribosomal protein S14" "NULL" "NULL" "ko03010" "Ribosome" "PF00253.20" "Ribosomal_S14" "-" "NULL" "NULL" "NULL" "NULL" "COG0199" "RpsN" "Ribosomal protein S14" "Translation, ribosomal structure and biogenesis" "KOG1741" "KOG1741" "Mitochondrial/chloroplast ribosomal protein S14/S29" "Translation, ribosomal structure and biogenesis" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"5512" "gene-VARPA_RS28795" 12543.2343412274 1.31349739137351 0.319350826406666 4.11302330466144 3.9051094621607e-05 0.0180956764615816 "NC_014931.1" "RP-L5, MRPL5, rplE" "K02931" "large subunit ribosomal protein L5" "NULL" "NULL" "ko03010" "Ribosome" "PF00281.18" "Ribosomal_L5" "-" "NULL" "NULL" "NULL" "NULL" "COG0094" "RplE" "Ribosomal protein L5" "Translation, ribosomal structure and biogenesis" "KOG0398" "KOG0398" "Mitochondrial/chloroplast ribosomal protein L5/L7" "Translation, ribosomal structure and biogenesis" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"5513" "gene-VARPA_RS28800" 7450.63069069304 1.27589439156549 0.307457468720448 4.14982402891499 3.32730969219807e-05 0.0180956764615816 "NC_014931.1" "RP-L24, MRPL24, rplX" "K02895" "large subunit ribosomal protein L24" "NULL" "NULL" "ko03010" "Ribosome" "PF17136.3" "ribosomal_L24" "-" "NULL" "NULL" "NULL" "NULL" "COG0198" "RplX" "Ribosomal protein L24" "Translation, ribosomal structure and biogenesis" "KOG1708" "KOG1708" "Mitochondrial/chloroplast ribosomal protein L24" "Translation, ribosomal structure and biogenesis" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"5514" "gene-VARPA_RS28805" 7858.93646102197 1.36432830755278 0.392880380392148 3.47263028556171 0.000515384792782334 0.0369604522823903 "NC_014931.1" "RP-L14, MRPL14, rplN" "K02874" "large subunit ribosomal protein L14" "NULL" "NULL" "ko03010" "Ribosome" "PF00238.18" "Ribosomal_L14" "-" "NULL" "NULL" "NULL" "NULL" "COG0093" "RplN" "Ribosomal protein L14" "Translation, ribosomal structure and biogenesis" "KOG0901" "KOG0901" "60S ribosomal protein L14/L17/L23" "Translation, ribosomal structure and biogenesis" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"5579" "gene-VARPA_RS29145" 2914.44220694469 1.03510557046936 0.316128839123269 3.274315539639 0.00105918265773837 0.0492979286871063 "NC_014931.1" "yajC" "K03210" "preprotein translocase subunit YajC" "NULL" "NULL" "ko02024==ko03060==ko03070" "Quorum sensing==Protein export==Bacterial secretion system" "PF02699.14" "YajC" "-" "NULL" "NULL" "NULL" "NULL" "COG1862" "YajC" "Preprotein translocase subunit YajC" "Intracellular trafficking and secretion" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"5650" "gene-VARPA_RS29510" 17926.6142033459 0.866508046165012 0.261864927859075 3.30898854325132 0.000936336685399639 0.0458576601044506 "NC_014931.1" "sucC" "K01903" "succinyl-CoA synthetase beta subunit" "M00009==M00011==M00173==M00374==M00620" "Citrate cycle (TCA cycle, Krebs cycle)==Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate==Reductive citrate cycle (Arnon-Buchanan cycle)==Dicarboxylate-hydroxybutyrate cycle==Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate" "ko00020==ko00640==ko00660==ko00720==ko01100==ko01110==ko01120==ko01200" "Citrate cycle (TCA cycle)==Propanoate metabolism==C5-Branched dibasic acid metabolism==Carbon fixation pathways in prokaryotes==Metabolic pathways==Biosynthesis of secondary metabolites==Microbial metabolism in diverse environments==Carbon metabolism" "PF08442.9" "ATP-grasp_2" "-" "NULL" "NULL" "NULL" "NULL" "COG0045" "SucC" "Succinyl-CoA synthetase, beta subunit" "Energy production and conversion" "KOG2799" "KOG2799" "Succinyl-CoA synthetase, beta subunit" "Energy production and conversion" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"5671" "gene-VARPA_RS29615" 851.883037057565 -0.420665322356052 0.128511109372607 -3.27337709875626 0.00106270594348837 0.0492979286871063 "NC_014931.1" "NULL" "NULL" "major facilitator superfamily MFS_1" "NULL" "NULL" "NULL" "NULL" "PF07690.15" "MFS_1" "-" "NULL" "NULL" "NULL" "NULL" "COG2814" "AraJ" "Arabinose efflux permease" "Carbohydrate transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"5756" "gene-VARPA_RS30040" 3004.70929425827 0.985501483428442 0.239335553132634 4.11765602949221 3.82745389156728e-05 0.0180956764615816 "NC_014931.1" "rnpA" "K03536" "ribonuclease P protein component" "NULL" "NULL" "NULL" "NULL" "PF00825.17" "Ribonuclease_P" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
